year,ISO3,ADM0_FR,ADM0_PCODE,ADM1_FR,ADM1_PCODE,ADM2_FR,ADM2_PCODE,ADM3_FR,ADM3_PCODE,F_TL,M_TL,T_TL,F_00_04,F_05_09,F_10_14,F_15_19,F_20_24,F_25_29,F_30_34,F_35_39,F_40_44,F_45_49,F_50_54,F_55_59,F_60_64,F_65_69,F_70_74,F_75_79,F_80Plus,M_00_04,M_05_09,M_10_14,M_15_19,M_20_24,M_25_29,M_30_34,M_35_39,M_40_44,M_45_49,M_50_54,M_55_59,M_60_64,M_65_69,M_70_74,M_75_79,M_80Plus,T_00_04,T_05_09,T_10_14,T_15_19,T_20_24,T_25_29,T_30_34,T_35_39,T_40_44,T_45_49,T_50_54,T_55_59,T_60_64,T_65_69,T_70_74,T_75_79,T_80Plus
2023,RWA,Rwanda,RW,Western Province,RW3,Karongi,RW31,Bwishyura,RW3101,18561,18408,36969,2224,2203,2130,2059,1863,1667,1503,1470,966,664,539,412,292,256,168,78,67,2442,2319,2172,2110,2008,1697,1633,1344,913,560,363,285,236,164,99,33,30,4666,4522,4302,4169,3871,3364,3136,2814,1879,1224,902,697,528,420,267,111,97
2023,RWA,Rwanda,RW,Western Province,RW3,Karongi,RW31,Gashari,RW3102,8580,7685,16265,961,1051,981,909,712,579,579,662,530,369,351,267,232,189,99,48,61,1006,1035,1053,973,642,510,525,482,367,239,225,195,172,141,69,22,29,1967,2086,2034,1882,1354,1089,1104,1144,897,608,576,462,404,330,168,70,90
2023,RWA,Rwanda,RW,Western Province,RW3,Karongi,RW31,Gishyita,RW3103,12612,11599,24211,1547,1702,1662,1174,978,964,951,968,637,476,420,321,279,230,133,90,80,1499,1796,1600,1292,975,881,763,718,527,386,310,277,211,179,101,41,43,3046,3498,3262,2466,1953,1845,1714,1686,1164,862,730,598,490,409,234,131,123
2023,RWA,Rwanda,RW,Western Province,RW3,Karongi,RW31,Gitesi,RW3104,14660,13348,28008,1796,1932,1771,1655,1205,1084,971,1065,765,569,509,384,371,291,160,68,64,1860,1926,1890,1705,1133,1021,869,811,540,381,338,277,239,162,113,33,50,3656,3858,3661,3360,2338,2105,1840,1876,1305,950,847,661,610,453,273,101,114
2023,RWA,Rwanda,RW,Western Province,RW3,Karongi,RW31,Mubuga,RW3105,9857,8889,18746,1211,1357,1270,950,807,781,780,675,466,359,349,267,216,182,98,43,46,1283,1343,1227,1066,776,651,619,523,330,222,223,198,164,131,71,32,30,2494,2700,2497,2016,1583,1432,1399,1198,796,581,572,465,380,313,169,75,76
2023,RWA,Rwanda,RW,Western Province,RW3,Karongi,RW31,Murambi,RW3106,12419,10916,23335,1352,1493,1481,1299,954,801,834,926,878,532,493,397,363,300,165,81,70,1390,1458,1402,1424,820,734,711,750,554,401,343,275,251,221,106,47,29,2742,2951,2883,2723,1774,1535,1545,1676,1432,933,836,672,614,521,271,128,99
2023,RWA,Rwanda,RW,Western Province,RW3,Karongi,RW31,Murundi,RW3107,15682,13934,29616,1820,1981,1760,1549,1283,1092,1157,1188,947,698,607,554,387,286,181,98,94,1882,2033,1833,1596,1132,985,940,917,638,460,433,390,303,159,135,45,53,3702,4014,3593,3145,2415,2077,2097,2105,1585,1158,1040,944,690,445,316,143,147
2023,RWA,Rwanda,RW,Western Province,RW3,Karongi,RW31,Mutuntu,RW3108,12294,11019,23313,1458,1457,1494,1498,1080,836,802,869,685,462,477,325,259,248,173,92,79,1489,1521,1548,1462,1013,731,626,653,451,348,352,237,200,162,131,55,40,2947,2978,3042,2960,2093,1567,1428,1522,1136,810,829,562,459,410,304,147,119
2023,RWA,Rwanda,RW,Western Province,RW3,Karongi,RW31,Rubengera,RW3109,24515,22280,46795,2566,3195,3186,2530,2052,1785,1875,1923,1336,961,728,709,617,517,280,139,116,2704,3235,3285,2709,1889,1488,1596,1621,1100,660,525,474,403,339,117,82,53,5270,6430,6471,5239,3941,3273,3471,3544,2436,1621,1253,1183,1020,856,397,221,169
2023,RWA,Rwanda,RW,Western Province,RW3,Karongi,RW31,Rugabano,RW3110,17924,15967,33891,2109,2318,2316,1952,1439,1253,1196,1286,983,707,635,581,368,383,195,108,95,2180,2323,2299,1968,1270,1067,1011,1018,725,501,447,401,294,241,127,45,50,4289,4641,4615,3920,2709,2320,2207,2304,1708,1208,1082,982,662,624,322,153,145
2023,RWA,Rwanda,RW,Western Province,RW3,Karongi,RW31,Ruganda,RW3111,10009,9172,19181,1177,1180,1179,1117,792,707,667,754,607,395,369,277,259,261,152,59,57,1289,1279,1201,1225,765,650,547,586,446,303,265,190,154,112,96,31,33,2466,2459,2380,2342,1557,1357,1214,1340,1053,698,634,467,413,373,248,90,90
2023,RWA,Rwanda,RW,Western Province,RW3,Karongi,RW31,Rwankuba,RW3112,19863,17841,37704,2327,2488,2757,2671,1869,1343,1280,1307,894,689,693,439,419,310,181,100,96,2312,2538,2817,2544,1811,1177,969,888,674,473,444,384,332,217,155,53,53,4639,5026,5574,5215,3680,2520,2249,2195,1568,1162,1137,823,751,527,336,153,149
2023,RWA,Rwanda,RW,Western Province,RW3,Karongi,RW31,Twumba,RW3113,13123,11636,24759,1465,1586,1540,1524,1123,1005,963,936,693,562,462,378,278,228,176,112,92,1495,1667,1605,1537,985,812,722,740,522,384,331,289,211,118,116,56,46,2960,3253,3145,3061,2108,1817,1685,1676,1215,946,793,667,489,346,292,168,138
2023,RWA,Rwanda,RW,Western Province,RW3,Ngororero,RW35,Bwira,RW3501,10395,9199,19594,1266,1442,1334,1061,844,795,736,709,475,407,375,346,217,179,116,48,45,1291,1456,1380,1016,781,628,528,537,391,334,228,254,163,102,59,23,28,2557,2898,2714,2077,1625,1423,1264,1246,866,741,603,600,380,281,175,71,73
2023,RWA,Rwanda,RW,Western Province,RW3,Ngororero,RW35,Gatumba,RW3502,13236,11722,24958,1471,1657,1633,1345,1119,976,945,966,783,607,458,405,304,253,168,69,77,1418,1687,1609,1421,967,778,785,797,533,501,339,333,249,145,100,29,31,2889,3344,3242,2766,2086,1754,1730,1763,1316,1108,797,738,553,398,268,98,108
2023,RWA,Rwanda,RW,Western Province,RW3,Ngororero,RW35,Hindiro,RW3503,13583,11722,25305,1604,1710,1803,1573,1208,1066,995,857,641,581,424,391,283,216,110,67,54,1527,1623,1641,1479,1165,921,777,674,467,401,300,286,201,140,58,32,30,3131,3333,3444,3052,2373,1987,1772,1531,1108,982,724,677,484,356,168,99,84
2023,RWA,Rwanda,RW,Western Province,RW3,Ngororero,RW35,Kabaya,RW3504,19266,17019,36285,2155,2484,2607,2317,1715,1445,1469,1213,1002,792,550,489,376,310,178,89,75,2143,2496,2523,2163,1679,1297,1074,1005,730,567,390,340,270,165,93,55,29,4298,4980,5130,4480,3394,2742,2543,2218,1732,1359,940,829,646,475,271,144,104
2023,RWA,Rwanda,RW,Western Province,RW3,Ngororero,RW35,Kageyo,RW3505,11920,10378,22298,1445,1608,1577,1230,1085,949,860,784,605,499,361,316,218,164,95,80,44,1486,1571,1537,1176,909,842,645,590,375,333,269,263,168,95,54,37,28,2931,3179,3114,2406,1994,1791,1505,1374,980,832,630,579,386,259,149,117,72
2023,RWA,Rwanda,RW,Western Province,RW3,Ngororero,RW35,Kavumu,RW3506,16488,14267,30755,2074,2225,2155,1758,1587,1241,1242,995,809,707,455,411,307,254,123,70,75,1971,2191,2135,1757,1402,1065,887,785,565,449,313,256,214,140,70,28,39,4045,4416,4290,3515,2989,2306,2129,1780,1374,1156,768,667,521,394,193,98,114
2023,RWA,Rwanda,RW,Western Province,RW3,Ngororero,RW35,Matyazo,RW3507,13204,11739,24943,1580,1683,1616,1432,1128,1037,1020,824,702,600,452,406,270,203,116,78,57,1640,1721,1730,1274,1039,839,772,667,555,379,330,303,181,157,90,33,29,3220,3404,3346,2706,2167,1876,1792,1491,1257,979,782,709,451,360,206,111,86
2023,RWA,Rwanda,RW,Western Province,RW3,Ngororero,RW35,Muhanda,RW3508,16426,14166,30592,2308,2315,2129,1755,1542,1223,1103,1058,762,582,472,353,337,256,116,59,56,2257,2383,2087,1619,1401,1106,813,693,483,359,262,245,182,132,87,33,24,4565,4698,4216,3374,2943,2329,1916,1751,1245,941,734,598,519,388,203,92,80
2023,RWA,Rwanda,RW,Western Province,RW3,Ngororero,RW35,Muhororo,RW3509,11890,10788,22678,1348,1630,1514,1172,884,858,974,896,679,500,362,345,288,189,133,66,52,1411,1735,1564,1237,797,670,714,670,498,420,324,300,213,104,72,31,28,2759,3365,3078,2409,1681,1528,1688,1566,1177,920,686,645,501,293,205,97,80
2023,RWA,Rwanda,RW,Western Province,RW3,Ngororero,RW35,Ndaro,RW3510,12519,10882,23401,1528,1628,1509,1271,1029,939,902,808,713,530,426,428,307,230,144,72,55,1529,1670,1478,1205,956,753,698,644,531,339,309,294,205,128,77,42,24,3057,3298,2987,2476,1985,1692,1600,1452,1244,869,735,722,512,358,221,114,79
2023,RWA,Rwanda,RW,Western Province,RW3,Ngororero,RW35,Ngororero,RW3511,22735,20723,43458,2692,2814,2741,2183,1984,1880,1934,1665,1233,937,760,647,515,344,193,114,99,2745,3109,2770,2237,1760,1578,1628,1343,955,715,530,498,362,231,148,61,53,5437,5923,5511,4420,3744,3458,3562,3008,2188,1652,1290,1145,877,575,341,175,152
2023,RWA,Rwanda,RW,Western Province,RW3,Ngororero,RW35,Nyange,RW3512,12676,10998,23674,1430,1524,1507,1280,1108,865,916,927,838,509,465,417,305,275,149,95,66,1500,1554,1550,1343,904,796,807,646,498,324,307,283,208,134,80,30,34,2930,3078,3057,2623,2012,1661,1723,1573,1336,833,772,700,513,409,229,125,100
2023,RWA,Rwanda,RW,Western Province,RW3,Ngororero,RW35,Sovu,RW3513,16447,14592,31039,2314,2270,2142,1677,1462,1264,1158,1055,818,670,446,402,264,210,147,70,78,2318,2385,2214,1668,1343,1046,858,777,525,426,293,287,186,124,74,37,31,4632,4655,4356,3345,2805,2310,2016,1832,1343,1096,739,689,450,334,221,107,109
2023,RWA,Rwanda,RW,Western Province,RW3,Nyabihu,RW34,Bigogwe,RW3401,14213,13404,27617,1594,1843,2019,1755,1489,922,977,912,647,495,379,320,309,258,158,75,61,1576,1893,1928,1763,1700,965,816,802,533,380,261,213,201,191,100,49,33,3170,3736,3947,3518,3189,1887,1793,1714,1180,875,640,533,510,449,258,124,94
2023,RWA,Rwanda,RW,Western Province,RW3,Nyabihu,RW34,Jenda,RW3402,22362,20469,42831,2803,3158,2995,2531,2198,1642,1790,1534,976,729,568,480,347,302,136,99,74,2816,3278,3024,2490,2045,1634,1504,1173,809,520,302,284,255,147,109,54,25,5619,6436,6019,5021,4243,3276,3294,2707,1785,1249,870,764,602,449,245,153,99
2023,RWA,Rwanda,RW,Western Province,RW3,Nyabihu,RW34,Jomba,RW3403,10658,9273,19931,1175,1311,1413,1262,997,839,763,690,463,450,353,374,206,161,93,51,57,1221,1378,1353,1143,859,684,587,541,352,319,221,236,146,112,57,41,23,2396,2689,2766,2405,1856,1523,1350,1231,815,769,574,610,352,273,150,92,80
2023,RWA,Rwanda,RW,Western Province,RW3,Nyabihu,RW34,Kabatwa,RW3404,11472,10449,21921,1365,1730,1603,1287,1121,910,918,719,420,284,234,262,273,200,83,37,26,1305,1647,1598,1357,1105,896,794,570,330,189,131,127,154,143,69,21,13,2670,3377,3201,2644,2226,1806,1712,1289,750,473,365,389,427,343,152,58,39
2023,RWA,Rwanda,RW,Western Province,RW3,Nyabihu,RW34,Karago,RW3405,12228,10862,23090,1491,1529,1562,1514,1242,834,855,734,621,508,362,306,253,185,117,59,56,1552,1527,1677,1512,1168,785,687,520,374,268,211,200,160,98,68,29,26,3043,3056,3239,3026,2410,1619,1542,1254,995,776,573,506,413,283,185,88,82
2023,RWA,Rwanda,RW,Western Province,RW3,Nyabihu,RW34,Kintobo,RW3406,7238,6360,13598,761,884,1041,895,732,464,470,490,362,274,218,187,168,116,83,52,41,742,946,1018,843,695,400,404,334,251,176,119,130,115,96,48,24,19,1503,1830,2059,1738,1427,864,874,824,613,450,337,317,283,212,131,76,60
2023,RWA,Rwanda,RW,Western Province,RW3,Nyabihu,RW34,Mukamira,RW3407,15191,13474,28665,1709,1897,2046,1899,1681,1024,1052,957,755,604,405,368,267,244,127,88,68,1730,1890,1956,1932,1542,958,847,738,561,383,243,212,177,142,93,39,31,3439,3787,4002,3831,3223,1982,1899,1695,1316,987,648,580,444,386,220,127,99
2023,RWA,Rwanda,RW,Western Province,RW3,Nyabihu,RW34,Muringa,RW3408,12360,11041,23401,1618,1753,1649,1301,1128,919,985,749,520,456,322,328,249,170,115,45,53,1650,1748,1743,1318,1033,769,665,551,366,328,218,222,184,119,80,30,17,3268,3501,3392,2619,2161,1688,1650,1300,886,784,540,550,433,289,195,75,70
2023,RWA,Rwanda,RW,Western Province,RW3,Nyabihu,RW34,Rambura,RW3409,14830,13024,27854,1738,2036,2023,1762,1414,1020,1044,993,659,570,409,371,317,204,141,63,66,1736,1913,1947,1739,1336,991,813,649,524,348,273,231,223,132,110,33,26,3474,3949,3970,3501,2750,2011,1857,1642,1183,918,682,602,540,336,251,96,92
2023,RWA,Rwanda,RW,Western Province,RW3,Nyabihu,RW34,Rugera,RW3410,12171,10760,22931,1586,1799,1502,1005,1110,906,904,920,630,471,325,327,224,222,117,78,45,1569,1783,1420,1018,1010,762,721,632,476,381,278,247,197,115,87,34,30,3155,3582,2922,2023,2120,1668,1625,1552,1106,852,603,574,421,337,204,112,75
2023,RWA,Rwanda,RW,Western Province,RW3,Nyabihu,RW34,Rurembo,RW3411,11390,10261,21651,1477,1570,1472,1194,1068,824,773,705,541,423,322,318,237,228,120,60,58,1494,1600,1522,1215,1010,743,601,497,381,311,218,217,185,122,82,37,26,2971,3170,2994,2409,2078,1567,1374,1202,922,734,540,535,422,350,202,97,84
2023,RWA,Rwanda,RW,Western Province,RW3,Nyabihu,RW34,Shyira,RW3412,11064,9922,20986,1354,1519,1426,1063,961,807,854,823,566,492,331,306,208,179,80,48,47,1384,1534,1362,1108,932,748,616,599,458,334,258,227,153,93,61,28,27,2738,3053,2788,2171,1893,1555,1470,1422,1024,826,589,533,361,272,141,76,74
2023,RWA,Rwanda,RW,Western Province,RW3,Nyamasheke,RW37,Bushekeri,RW3701,15138,14204,29342,2109,1874,1834,1509,1471,1205,1255,950,751,537,465,418,328,195,131,60,46,2173,1931,1938,1521,1277,1016,1053,934,625,452,315,350,293,164,94,41,27,4282,3805,3772,3030,2748,2221,2308,1884,1376,989,780,768,621,359,225,101,73
2023,RWA,Rwanda,RW,Western Province,RW3,Nyamasheke,RW37,Bushenge,RW3702,11414,9848,21262,1305,1247,1430,1313,993,741,837,748,653,502,426,399,317,243,134,67,59,1387,1268,1519,1335,774,550,553,546,428,325,299,272,264,159,110,35,24,2692,2515,2949,2648,1767,1291,1390,1294,1081,827,725,671,581,402,244,102,83
2023,RWA,Rwanda,RW,Western Province,RW3,Nyamasheke,RW37,Cyato,RW3703,13375,11583,24958,1436,1582,1806,1585,1284,926,915,935,717,594,412,377,265,273,165,52,51,1462,1604,1812,1413,1026,734,689,736,537,413,292,312,220,184,102,22,25,2898,3186,3618,2998,2310,1660,1604,1671,1254,1007,704,689,485,457,267,74,76
2023,RWA,Rwanda,RW,Western Province,RW3,Nyamasheke,RW37,Gihombo,RW3704,14434,12990,27424,1840,1958,1643,1529,1348,1015,1035,1070,726,544,460,363,319,228,166,92,98,1850,1952,1664,1546,1175,944,819,794,535,414,337,297,261,159,131,59,53,3690,3910,3307,3075,2523,1959,1854,1864,1261,958,797,660,580,387,297,151,151
2023,RWA,Rwanda,RW,Western Province,RW3,Nyamasheke,RW37,Kagano,RW3705,20199,18332,38531,2435,2459,2410,1899,1855,1553,1668,1443,1079,878,647,548,507,395,221,113,89,2628,2496,2478,2024,1621,1324,1370,1133,799,621,473,451,383,266,186,42,37,5063,4955,4888,3923,3476,2877,3038,2576,1878,1499,1120,999,890,661,407,155,126
2023,RWA,Rwanda,RW,Western Province,RW3,Nyamasheke,RW37,Kanjongo,RW3706,20510,19200,39710,2448,2533,2560,2017,1844,1632,1623,1656,1047,858,584,560,419,313,210,104,102,2508,2514,2643,2156,1776,1429,1322,1446,968,681,460,435,390,248,129,51,44,4956,5047,5203,4173,3620,3061,2945,3102,2015,1539,1044,995,809,561,339,155,146
2023,RWA,Rwanda,RW,Western Province,RW3,Nyamasheke,RW37,Karambi,RW3707,13665,12416,26081,1551,1516,1655,1542,1286,986,952,895,689,637,480,499,350,260,215,76,76,1559,1494,1743,1580,1128,827,749,669,629,485,369,419,287,249,137,49,43,3110,3010,3398,3122,2414,1813,1701,1564,1318,1122,849,918,637,509,352,125,119
2023,RWA,Rwanda,RW,Western Province,RW3,Nyamasheke,RW37,Karengera,RW3708,16349,14899,31248,1968,1809,2021,1861,1466,1345,1095,1056,786,777,547,533,422,305,182,95,81,2054,1849,2065,1843,1274,1090,907,885,705,522,448,445,309,259,151,61,32,4022,3658,4086,3704,2740,2435,2002,1941,1491,1299,995,978,731,564,333,156,113
2023,RWA,Rwanda,RW,Western Province,RW3,Nyamasheke,RW37,Kirimbi,RW3709,12582,11420,24002,1599,1545,1607,1270,1218,880,842,939,681,496,388,357,292,172,152,75,69,1577,1536,1589,1395,1037,745,706,716,565,391,293,312,249,128,114,34,33,3176,3081,3196,2665,2255,1625,1548,1655,1246,887,681,669,541,300,266,109,102
2023,RWA,Rwanda,RW,Western Province,RW3,Nyamasheke,RW37,Macuba,RW3710,16557,14948,31505,2197,1951,2015,1723,1483,1119,1235,1221,824,692,508,481,421,299,220,85,83,2106,2107,2103,1736,1315,962,957,953,692,545,400,337,330,181,132,51,41,4303,4058,4118,3459,2798,2081,2192,2174,1516,1237,908,818,751,480,352,136,124
2023,RWA,Rwanda,RW,Western Province,RW3,Nyamasheke,RW37,Mahembe,RW3711,9794,8849,18643,1152,1240,1177,1047,918,699,722,736,521,371,345,263,210,134,116,80,63,1227,1274,1171,1116,804,625,584,571,364,250,227,218,178,90,73,44,33,2379,2514,2348,2163,1722,1324,1306,1307,885,621,572,481,388,224,189,124,96
2023,RWA,Rwanda,RW,Western Province,RW3,Nyamasheke,RW37,Nyabitekeri,RW3712,14333,12720,27053,1667,1686,1949,1636,1226,908,917,856,855,633,500,432,385,286,180,115,102,1696,1742,1904,1627,1077,645,756,713,593,426,390,360,324,226,139,59,43,3363,3428,3853,3263,2303,1553,1673,1569,1448,1059,890,792,709,512,319,174,145
2023,RWA,Rwanda,RW,Western Province,RW3,Nyamasheke,RW37,Rangiro,RW3713,7899,6885,14784,925,895,1010,813,742,619,540,599,419,379,266,224,173,138,93,37,27,975,987,1050,720,581,464,401,481,278,224,178,215,135,120,42,18,16,1900,1882,2060,1533,1323,1083,941,1080,697,603,444,439,308,258,135,55,43
2023,RWA,Rwanda,RW,Western Province,RW3,Nyamasheke,RW37,Ruharambuga,RW3714,14195,12811,27006,1710,1548,1712,1562,1372,1119,1101,929,734,625,481,464,332,232,137,73,64,1829,1529,1766,1620,1173,885,868,850,563,429,311,321,278,211,114,42,22,3539,3077,3478,3182,2545,2004,1969,1779,1297,1054,792,785,610,443,251,115,86
2023,RWA,Rwanda,RW,Western Province,RW3,Nyamasheke,RW37,Shangi,RW3715,14311,12438,26749,1826,1625,1788,1497,1319,942,1044,941,812,622,471,477,327,272,190,83,75,1875,1734,1864,1454,969,672,776,718,571,443,342,349,284,187,118,51,31,3701,3359,3652,2951,2288,1614,1820,1659,1383,1065,813,826,611,459,308,134,106
2023,RWA,Rwanda,RW,Western Province,RW3,Rubavu,RW33,Bugeshi,RW3301,16465,14935,31400,2028,2419,2343,1906,1570,1171,1077,1096,673,540,409,379,291,303,125,66,69,2018,2402,2284,1997,1536,1184,827,785,460,406,260,237,165,200,106,44,24,4046,4821,4627,3903,3106,2355,1904,1881,1133,946,669,616,456,503,231,110,93
2023,RWA,Rwanda,RW,Western Province,RW3,Rubavu,RW33,Busasamana,RW3302,23251,20517,43768,3076,3255,3164,2748,2123,1513,1657,1380,1157,848,613,557,432,315,230,94,89,3240,3335,2960,2560,2143,1428,1177,889,697,634,438,415,284,165,96,37,19,6316,6590,6124,5308,4266,2941,2834,2269,1854,1482,1051,972,716,480,326,131,108
2023,RWA,Rwanda,RW,Western Province,RW3,Rubavu,RW33,Cyanzarwe,RW3303,16820,15209,32029,2549,2533,1960,1831,1589,1210,1257,982,760,602,418,359,327,207,129,53,54,2649,2470,2076,1692,1526,1085,1048,762,550,378,311,232,197,118,79,25,11,5198,5003,4036,3523,3115,2295,2305,1744,1310,980,729,591,524,325,208,78,65
2023,RWA,Rwanda,RW,Western Province,RW3,Rubavu,RW33,Gisenyi,RW3304,67122,70909,138031,6177,7162,8492,10116,8832,5878,4948,4713,3239,2236,1425,1045,1039,860,438,281,241,6496,7423,8747,9250,9327,7414,5679,5765,3891,2531,1396,1119,836,574,248,138,75,12673,14585,17239,19366,18159,13292,10627,10478,7130,4767,2821,2164,1875,1434,686,419,316
2023,RWA,Rwanda,RW,Western Province,RW3,Rubavu,RW33,Kanama,RW3305,21543,19379,40922,3178,2961,2809,2358,2050,1637,1562,1277,1047,774,503,444,357,295,163,62,66,3102,3005,2705,2161,1852,1474,1306,1154,820,580,348,330,220,149,114,35,24,6280,5966,5514,4519,3902,3111,2868,2431,1867,1354,851,774,577,444,277,97,90
2023,RWA,Rwanda,RW,Western Province,RW3,Rubavu,RW33,Kanzenze,RW3306,10135,9003,19138,1373,1294,1306,1250,1075,738,653,631,459,366,258,206,190,160,92,47,37,1335,1362,1297,1151,904,613,505,520,388,237,216,161,155,77,47,17,18,2708,2656,2603,2401,1979,1351,1158,1151,847,603,474,367,345,237,139,64,55
2023,RWA,Rwanda,RW,Western Province,RW3,Rubavu,RW33,Mudende,RW3307,20804,18907,39711,2745,2987,2689,2385,2214,1549,1365,1159,965,830,570,433,366,244,142,82,79,2731,3011,2721,2479,2109,1517,1085,900,649,518,349,288,250,129,94,47,30,5476,5998,5410,4864,4323,3066,2450,2059,1614,1348,919,721,616,373,236,129,109
2023,RWA,Rwanda,RW,Western Province,RW3,Rubavu,RW33,Nyakiriba,RW3308,15234,19066,34300,2199,2136,1989,1654,1439,1143,1259,1040,668,526,300,259,242,196,90,50,44,2205,2172,1866,1502,1628,1472,1498,1605,1327,1149,822,701,527,289,200,66,37,4404,4308,3855,3156,3067,2615,2757,2645,1995,1675,1122,960,769,485,290,116,81
